-0.987,-0.084,0.039,dumbbell-chest-fly,,12.5,10
-0.946,-0.191,-0.069,dumbbell-chest-fly,,12.5,10
-0.952,-0.17,0.033,dumbbell-chest-fly,,12.5,10
-0.948,-0.208,0.096,dumbbell-chest-fly,,12.5,10
-0.94,-0.215,-0.096,dumbbell-chest-fly,,12.5,10
-0.952,-0.298,-0.261,dumbbell-chest-fly,,12.5,10
-0.959,-0.251,-0.006,dumbbell-chest-fly,,12.5,10
-0.981,-0.263,-0.105,dumbbell-chest-fly,,12.5,10
-0.969,-0.273,-0.048,dumbbell-chest-fly,,12.5,10
-0.948,-0.388,-0.109,dumbbell-chest-fly,,12.5,10
-0.799,-0.536,-0.19,dumbbell-chest-fly,,12.5,10
-0.898,-0.417,0.06,dumbbell-chest-fly,,12.5,10
-0.835,-0.356,-0.239,dumbbell-chest-fly,,12.5,10
-0.687,-0.313,-0.197,dumbbell-chest-fly,,12.5,10
-0.548,-0.216,0.166,dumbbell-chest-fly,,12.5,10
-0.304,-0.215,-0.024,dumbbell-chest-fly,,12.5,10
-0.032,-0.176,-0.008,dumbbell-chest-fly,,12.5,10
-0.088,-0.64,0.264,dumbbell-chest-fly,,12.5,10
-0.546,-1.121,-0.311,dumbbell-chest-fly,,12.5,10
-0.537,0.758,-0.008,dumbbell-chest-fly,,12.5,10
-0.782,-0.12,0.001,dumbbell-chest-fly,,12.5,10
-0.523,-0.644,-0.27,dumbbell-chest-fly,,12.5,10
-1.11,-0.724,-0.032,dumbbell-chest-fly,,12.5,10
-1.275,-0.805,0.021,dumbbell-chest-fly,,12.5,10
-1.438,-0.686,-0.044,dumbbell-chest-fly,,12.5,10
-1.464,-0.631,-0.116,dumbbell-chest-fly,,12.5,10
-1.386,-0.565,-0.161,dumbbell-chest-fly,,12.5,10
-1.235,-0.438,-0.073,dumbbell-chest-fly,,12.5,10
-1.014,-0.327,-0.085,dumbbell-chest-fly,,12.5,10
-0.797,-0.183,-0.102,dumbbell-chest-fly,,12.5,10
-0.609,-0.115,-0.239,dumbbell-chest-fly,,12.5,10
-0.434,-0.115,-0.162,dumbbell-chest-fly,,12.5,10
-0.406,-0.343,0.15,dumbbell-chest-fly,,12.5,10
-0.719,-0.792,0.091,dumbbell-chest-fly,,12.5,10
-1.043,-0.524,0.197,dumbbell-chest-fly,,12.5,10
-0.448,0.627,-0.413,dumbbell-chest-fly,,12.5,10
-0.229,0.233,-0.727,dumbbell-chest-fly,,12.5,10
-0.915,-0.102,-0.05,dumbbell-chest-fly,,12.5,10
-1.313,-0.273,-0.072,dumbbell-chest-fly,,12.5,10
-1.333,-0.584,-0.294,dumbbell-chest-fly,,12.5,10
-1.318,-0.541,-0.091,dumbbell-chest-fly,,12.5,10
-1.229,-0.427,0.087,dumbbell-chest-fly,,12.5,10
-1.096,-0.48,0.08,dumbbell-chest-fly,,12.5,10
-0.974,-0.479,-0.007,dumbbell-chest-fly,,12.5,10
-0.861,-0.363,-0.072,dumbbell-chest-fly,,12.5,10
-0.774,-0.328,-0.121,dumbbell-chest-fly,,12.5,10
-0.745,-0.352,-0.105,dumbbell-chest-fly,,12.5,10
-0.742,-0.403,-0.041,dumbbell-chest-fly,,12.5,10
-0.749,-0.316,0.037,dumbbell-chest-fly,,12.5,10
-0.706,-0.189,0.015,dumbbell-chest-fly,,12.5,10
-0.714,-0.277,0.009,dumbbell-chest-fly,,12.5,10
-0.892,-0.258,0.022,dumbbell-chest-fly,,12.5,10
-1.0,-0.33,-0.026,dumbbell-chest-fly,,12.5,10
-1.092,-0.403,0.044,dumbbell-chest-fly,,12.5,10
-1.14,-0.396,0.092,dumbbell-chest-fly,,12.5,10
-1.112,-0.41,0.076,dumbbell-chest-fly,,12.5,10
-1.048,-0.391,0.071,dumbbell-chest-fly,,12.5,10
-0.98,-0.296,0.108,dumbbell-chest-fly,,12.5,10
-0.929,-0.273,0.136,dumbbell-chest-fly,,12.5,10
-0.893,-0.311,0.057,dumbbell-chest-fly,,12.5,10
-0.88,-0.302,0.045,dumbbell-chest-fly,,12.5,10
-0.882,-0.291,0.17,dumbbell-chest-fly,,12.5,10
-0.899,-0.31,0.171,dumbbell-chest-fly,,12.5,10
-0.921,-0.293,0.072,dumbbell-chest-fly,,12.5,10
-0.938,-0.271,0.157,dumbbell-chest-fly,,12.5,10
-0.962,-0.353,0.122,dumbbell-chest-fly,,12.5,10
-0.992,-0.224,0.168,dumbbell-chest-fly,,12.5,10
-1.0,-0.216,0.151,dumbbell-chest-fly,,12.5,10
-0.992,-0.256,0.097,dumbbell-chest-fly,,12.5,10
-0.984,-0.264,0.174,dumbbell-chest-fly,,12.5,10
-0.984,-0.226,0.199,dumbbell-chest-fly,,12.5,10
-0.991,-0.224,0.2,dumbbell-chest-fly,,12.5,10
-0.963,-0.231,0.12,dumbbell-chest-fly,,12.5,10
-0.967,-0.232,0.205,dumbbell-chest-fly,,12.5,10
-0.975,-0.225,0.153,dumbbell-chest-fly,,12.5,10
-1.003,-0.176,0.185,dumbbell-chest-fly,,12.5,10
-1.008,-0.175,0.185,dumbbell-chest-fly,,12.5,10
-1.015,-0.189,0.164,dumbbell-chest-fly,,12.5,10
-1.01,-0.192,0.128,dumbbell-chest-fly,,12.5,10
-1.039,-0.155,0.151,dumbbell-chest-fly,,12.5,10
-1.012,-0.15,0.142,dumbbell-chest-fly,,12.5,10
-1.006,-0.158,0.154,dumbbell-chest-fly,,12.5,10
-0.979,-0.275,0.108,dumbbell-chest-fly,,12.5,10
-0.962,-0.292,0.099,dumbbell-chest-fly,,12.5,10
-0.96,-0.226,0.12,dumbbell-chest-fly,,12.5,10
-0.96,-0.195,0.149,dumbbell-chest-fly,,12.5,10
-0.975,-0.202,0.16,dumbbell-chest-fly,,12.5,10
-0.984,-0.213,0.125,dumbbell-chest-fly,,12.5,10
-0.974,-0.269,0.099,dumbbell-chest-fly,,12.5,10
-0.977,-0.281,0.115,dumbbell-chest-fly,,12.5,10
-0.988,-0.206,0.164,dumbbell-chest-fly,,12.5,10
-0.988,-0.212,0.145,dumbbell-chest-fly,,12.5,10
-0.984,-0.26,0.096,dumbbell-chest-fly,,12.5,10
-0.98,-0.264,0.072,dumbbell-chest-fly,,12.5,10
-0.972,-0.26,-0.002,dumbbell-chest-fly,,12.5,10
-0.983,-0.256,-0.053,dumbbell-chest-fly,,12.5,10
-0.993,-0.263,-0.022,dumbbell-chest-fly,,12.5,10
-0.977,-0.282,0.017,dumbbell-chest-fly,,12.5,10
-0.971,-0.283,0.04,dumbbell-chest-fly,,12.5,10
-0.976,-0.243,0.034,dumbbell-chest-fly,,12.5,10
-0.967,-0.223,0.033,dumbbell-chest-fly,,12.5,10
-0.955,-0.237,0.045,dumbbell-chest-fly,,12.5,10
-0.963,-0.216,0.019,dumbbell-chest-fly,,12.5,10
-0.973,-0.226,-0.026,dumbbell-chest-fly,,12.5,10
-0.975,-0.234,-0.025,dumbbell-chest-fly,,12.5,10
-0.96,-0.2,0.0,dumbbell-chest-fly,,12.5,10
-0.98,-0.194,0.028,dumbbell-chest-fly,,12.5,10
-0.97,-0.174,0.029,dumbbell-chest-fly,,12.5,10
-0.978,-0.17,-0.006,dumbbell-chest-fly,,12.5,10
-0.984,-0.172,0.003,dumbbell-chest-fly,,12.5,10
-0.984,-0.167,0.004,dumbbell-chest-fly,,12.5,10
-0.986,-0.236,-0.045,dumbbell-chest-fly,,12.5,10
-0.996,-0.212,0.02,dumbbell-chest-fly,,12.5,10
-0.969,-0.175,0.057,dumbbell-chest-fly,,12.5,10
-0.977,-0.11,0.123,dumbbell-chest-fly,,12.5,10
-0.983,-0.175,0.071,dumbbell-chest-fly,,12.5,10
-0.976,-0.16,0.056,dumbbell-chest-fly,,12.5,10
-0.976,-0.168,0.064,dumbbell-chest-fly,,12.5,10
-0.976,-0.16,0.056,dumbbell-chest-fly,,12.5,10
-0.952,-0.256,0.072,dumbbell-chest-fly,,12.5,10
-0.952,-0.171,0.196,dumbbell-chest-fly,,12.5,10
-0.975,-0.107,0.185,dumbbell-chest-fly,,12.5,10
-0.931,-0.201,0.08,dumbbell-chest-fly,,12.5,10
-0.964,-0.135,0.174,dumbbell-chest-fly,,12.5,10
-0.954,-0.142,0.22,dumbbell-chest-fly,,12.5,10
-0.966,-0.144,0.196,dumbbell-chest-fly,,12.5,10
-0.961,-0.151,0.26,dumbbell-chest-fly,,12.5,10
-0.96,-0.159,0.245,dumbbell-chest-fly,,12.5,10
-0.953,-0.14,0.22,dumbbell-chest-fly,,12.5,10
-0.946,-0.136,0.178,dumbbell-chest-fly,,12.5,10
-0.932,-0.093,0.261,dumbbell-chest-fly,,12.5,10
-0.94,-0.098,0.282,dumbbell-chest-fly,,12.5,10
-0.92,-0.151,0.256,dumbbell-chest-fly,,12.5,10
-0.929,-0.185,0.168,dumbbell-chest-fly,,12.5,10
-0.93,-0.081,0.342,dumbbell-chest-fly,,12.5,10
-0.95,-0.064,0.372,dumbbell-chest-fly,,12.5,10
-0.944,-0.122,0.249,dumbbell-chest-fly,,12.5,10
-0.911,-0.134,0.225,dumbbell-chest-fly,,12.5,10
-0.881,-0.098,0.329,dumbbell-chest-fly,,12.5,10
-0.867,-0.08,0.355,dumbbell-chest-fly,,12.5,10
-0.878,-0.085,0.317,dumbbell-chest-fly,,12.5,10
-0.888,-0.097,0.273,dumbbell-chest-fly,,12.5,10
-0.897,-0.087,0.261,dumbbell-chest-fly,,12.5,10
-0.904,-0.068,0.251,dumbbell-chest-fly,,12.5,10
-0.892,-0.084,0.252,dumbbell-chest-fly,,12.5,10
-0.88,-0.073,0.368,dumbbell-chest-fly,,12.5,10
-0.887,0.004,0.465,dumbbell-chest-fly,,12.5,10
-0.882,0.042,0.392,dumbbell-chest-fly,,12.5,10
-0.867,0.004,0.268,dumbbell-chest-fly,,12.5,10
-0.891,-0.027,0.269,dumbbell-chest-fly,,12.5,10
-0.905,0.008,0.412,dumbbell-chest-fly,,12.5,10
-0.88,0.057,0.473,dumbbell-chest-fly,,12.5,10
-0.875,0.021,0.361,dumbbell-chest-fly,,12.5,10
-0.867,0.028,0.309,dumbbell-chest-fly,,12.5,10
-0.87,0.088,0.49,dumbbell-chest-fly,,12.5,10
-0.862,0.095,0.466,dumbbell-chest-fly,,12.5,10
-0.858,0.101,0.386,dumbbell-chest-fly,,12.5,10
-0.86,0.094,0.409,dumbbell-chest-fly,,12.5,10
-0.844,0.158,0.545,dumbbell-chest-fly,,12.5,10
-0.827,0.152,0.548,dumbbell-chest-fly,,12.5,10
-0.809,0.145,0.446,dumbbell-chest-fly,,12.5,10
-0.817,0.116,0.476,dumbbell-chest-fly,,12.5,10
-0.824,0.141,0.518,dumbbell-chest-fly,,12.5,10
-0.825,0.171,0.646,dumbbell-chest-fly,,12.5,10
-0.831,0.189,0.627,dumbbell-chest-fly,,12.5,10
-0.823,0.159,0.59,dumbbell-chest-fly,,12.5,10
-0.82,0.157,0.655,dumbbell-chest-fly,,12.5,10
-0.878,0.221,0.64,dumbbell-chest-fly,,12.5,10
-0.848,0.168,0.648,dumbbell-chest-fly,,12.5,10
-0.864,0.169,0.633,dumbbell-chest-fly,,12.5,10
-0.872,0.223,0.695,dumbbell-chest-fly,,12.5,10
-0.864,0.177,0.68,dumbbell-chest-fly,,12.5,10
-0.887,0.222,0.787,dumbbell-chest-fly,,12.5,10
-0.821,0.202,0.673,dumbbell-chest-fly,,12.5,10
-0.831,0.207,0.722,dumbbell-chest-fly,,12.5,10
-0.832,0.222,0.671,dumbbell-chest-fly,,12.5,10
-0.818,0.217,0.699,dumbbell-chest-fly,,12.5,10
-0.782,0.236,0.718,dumbbell-chest-fly,,12.5,10
-0.749,0.253,0.687,dumbbell-chest-fly,,12.5,10
-0.77,0.282,0.589,dumbbell-chest-fly,,12.5,10
-0.712,0.282,0.759,dumbbell-chest-fly,,12.5,10
-0.733,0.286,0.789,dumbbell-chest-fly,,12.5,10
-0.72,0.294,0.844,dumbbell-chest-fly,,12.5,10
-0.694,0.278,0.717,dumbbell-chest-fly,,12.5,10
-0.677,0.301,0.779,dumbbell-chest-fly,,12.5,10
-0.666,0.318,0.796,dumbbell-chest-fly,,12.5,10
-0.61,0.288,0.844,dumbbell-chest-fly,,12.5,10
-0.61,0.309,0.893,dumbbell-chest-fly,,12.5,10
-0.609,0.343,0.868,dumbbell-chest-fly,,12.5,10
-0.575,0.347,0.848,dumbbell-chest-fly,,12.5,10
-0.574,0.306,0.915,dumbbell-chest-fly,,12.5,10
-0.589,0.322,0.997,dumbbell-chest-fly,,12.5,10
-0.588,0.339,0.894,dumbbell-chest-fly,,12.5,10
-0.597,0.341,0.835,dumbbell-chest-fly,,12.5,10
-0.604,0.36,0.93,dumbbell-chest-fly,,12.5,10
-0.612,0.372,0.972,dumbbell-chest-fly,,12.5,10
-0.612,0.391,0.952,dumbbell-chest-fly,,12.5,10
-0.6,0.386,0.977,dumbbell-chest-fly,,12.5,10
-0.621,0.371,1.02,dumbbell-chest-fly,,12.5,10
-0.635,0.397,0.963,dumbbell-chest-fly,,12.5,10
-0.622,0.422,0.976,dumbbell-chest-fly,,12.5,10
-0.629,0.438,1.083,dumbbell-chest-fly,,12.5,10
-0.624,0.442,1.007,dumbbell-chest-fly,,12.5,10
-0.627,0.427,0.968,dumbbell-chest-fly,,12.5,10
-0.627,0.439,0.957,dumbbell-chest-fly,,12.5,10
-0.611,0.471,1.014,dumbbell-chest-fly,,12.5,10
-0.609,0.45,1.086,dumbbell-chest-fly,,12.5,10
-0.632,0.492,0.998,dumbbell-chest-fly,,12.5,10
-0.638,0.482,1.004,dumbbell-chest-fly,,12.5,10
-0.649,0.484,1.042,dumbbell-chest-fly,,12.5,10
-0.631,0.479,1.012,dumbbell-chest-fly,,12.5,10
-0.652,0.501,0.875,dumbbell-chest-fly,,12.5,10
-0.64,0.487,0.903,dumbbell-chest-fly,,12.5,10
-0.676,0.482,0.981,dumbbell-chest-fly,,12.5,10
-0.654,0.493,0.991,dumbbell-chest-fly,,12.5,10
-0.638,0.469,0.883,dumbbell-chest-fly,,12.5,10
-0.625,0.439,0.97,dumbbell-chest-fly,,12.5,10
-0.641,0.432,0.917,dumbbell-chest-fly,,12.5,10
-0.647,0.428,0.982,dumbbell-chest-fly,,12.5,10
-0.625,0.361,0.782,dumbbell-chest-fly,,12.5,10
-0.656,0.408,0.728,dumbbell-chest-fly,,12.5,10
-0.664,0.424,0.872,dumbbell-chest-fly,,12.5,10
-0.664,0.37,1.043,dumbbell-chest-fly,,12.5,10
-0.71,0.33,0.683,dumbbell-chest-fly,,12.5,10
-0.705,0.403,0.776,dumbbell-chest-fly,,12.5,10
-0.719,0.313,0.784,dumbbell-chest-fly,,12.5,10
-0.749,0.275,0.734,dumbbell-chest-fly,,12.5,10
-0.731,0.272,0.714,dumbbell-chest-fly,,12.5,10
-0.721,0.231,0.719,dumbbell-chest-fly,,12.5,10
-0.76,0.251,0.753,dumbbell-chest-fly,,12.5,10
-0.775,0.282,0.649,dumbbell-chest-fly,,12.5,10
-0.751,0.244,0.649,dumbbell-chest-fly,,12.5,10
-0.756,0.22,0.706,dumbbell-chest-fly,,12.5,10
-0.766,0.222,0.732,dumbbell-chest-fly,,12.5,10
-0.768,0.224,0.701,dumbbell-chest-fly,,12.5,10
-0.757,0.172,0.642,dumbbell-chest-fly,,12.5,10
-0.774,0.135,0.574,dumbbell-chest-fly,,12.5,10
-0.768,0.16,0.676,dumbbell-chest-fly,,12.5,10
-0.823,0.192,0.699,dumbbell-chest-fly,,12.5,10
-0.82,0.149,0.563,dumbbell-chest-fly,,12.5,10
-0.835,0.145,0.407,dumbbell-chest-fly,,12.5,10
-0.851,0.189,0.553,dumbbell-chest-fly,,12.5,10
-0.871,0.171,0.6,dumbbell-chest-fly,,12.5,10
-0.848,0.126,0.478,dumbbell-chest-fly,,12.5,10
-0.855,0.095,0.471,dumbbell-chest-fly,,12.5,10
-0.871,0.08,0.479,dumbbell-chest-fly,,12.5,10
-0.884,0.124,0.576,dumbbell-chest-fly,,12.5,10
-0.893,0.13,0.431,dumbbell-chest-fly,,12.5,10
-0.865,0.059,0.266,dumbbell-chest-fly,,12.5,10
-0.856,0.038,0.461,dumbbell-chest-fly,,12.5,10
-0.856,0.043,0.461,dumbbell-chest-fly,,12.5,10
-0.866,0.034,0.345,dumbbell-chest-fly,,12.5,10
-0.871,0.03,0.303,dumbbell-chest-fly,,12.5,10
-0.865,0.0,0.343,dumbbell-chest-fly,,12.5,10
-0.88,0.014,0.44,dumbbell-chest-fly,,12.5,10
-0.885,0.032,0.38,dumbbell-chest-fly,,12.5,10
-0.894,0.001,0.234,dumbbell-chest-fly,,12.5,10
-0.893,-0.023,0.207,dumbbell-chest-fly,,12.5,10
-0.898,-0.021,0.262,dumbbell-chest-fly,,12.5,10
-0.902,-0.066,0.278,dumbbell-chest-fly,,12.5,10
-0.955,-0.019,0.34,dumbbell-chest-fly,,12.5,10
-0.92,-0.015,0.298,dumbbell-chest-fly,,12.5,10
-0.943,-0.076,0.19,dumbbell-chest-fly,,12.5,10
-0.913,-0.089,0.245,dumbbell-chest-fly,,12.5,10
-0.96,-0.063,0.378,dumbbell-chest-fly,,12.5,10
-0.956,-0.106,0.287,dumbbell-chest-fly,,12.5,10
-0.931,-0.121,0.206,dumbbell-chest-fly,,12.5,10
-0.959,-0.125,0.078,dumbbell-chest-fly,,12.5,10
-0.95,-0.098,0.305,dumbbell-chest-fly,,12.5,10
-0.928,-0.13,0.318,dumbbell-chest-fly,,12.5,10
-0.936,-0.168,0.284,dumbbell-chest-fly,,12.5,10
-0.944,-0.184,0.144,dumbbell-chest-fly,,12.5,10
-0.952,-0.224,0.136,dumbbell-chest-fly,,12.5,10
-0.913,-0.294,0.221,dumbbell-chest-fly,,12.5,10
-0.92,-0.197,0.353,dumbbell-chest-fly,,12.5,10
-0.942,-0.177,0.345,dumbbell-chest-fly,,12.5,10
-0.937,-0.227,0.14,dumbbell-chest-fly,,12.5,10
-0.943,-0.239,0.149,dumbbell-chest-fly,,12.5,10
-0.958,-0.275,0.166,dumbbell-chest-fly,,12.5,10
-0.946,-0.26,0.134,dumbbell-chest-fly,,12.5,10
-0.984,-0.243,0.188,dumbbell-chest-fly,,12.5,10
-1.018,-0.214,0.161,dumbbell-chest-fly,,12.5,10
-1.037,-0.195,0.05,dumbbell-chest-fly,,12.5,10
-1.009,-0.31,-0.019,dumbbell-chest-fly,,12.5,10
-1.018,-0.302,0.089,dumbbell-chest-fly,,12.5,10
-1.012,-0.312,0.028,dumbbell-chest-fly,,12.5,10
-0.962,-0.32,-0.019,dumbbell-chest-fly,,12.5,10
-0.955,-0.298,0.048,dumbbell-chest-fly,,12.5,10
-0.944,-0.293,-0.001,dumbbell-chest-fly,,12.5,10
-0.925,-0.328,-0.04,dumbbell-chest-fly,,12.5,10
-0.91,-0.273,0.001,dumbbell-chest-fly,,12.5,10
-0.894,-0.281,-0.035,dumbbell-chest-fly,,12.5,10
-0.893,-0.298,-0.043,dumbbell-chest-fly,,12.5,10
-0.924,-0.274,-0.08,dumbbell-chest-fly,,12.5,10
-0.926,-0.251,-0.098,dumbbell-chest-fly,,12.5,10
-0.925,-0.218,-0.054,dumbbell-chest-fly,,12.5,10
-0.944,-0.221,-0.119,dumbbell-chest-fly,,12.5,10
-0.94,-0.224,-0.156,dumbbell-chest-fly,,12.5,10
-0.936,-0.177,-0.085,dumbbell-chest-fly,,12.5,10
-0.951,-0.133,-0.085,dumbbell-chest-fly,,12.5,10
-0.949,-0.162,-0.194,dumbbell-chest-fly,,12.5,10
-0.939,-0.213,-0.214,dumbbell-chest-fly,,12.5,10
-0.938,-0.182,-0.122,dumbbell-chest-fly,,12.5,10
-0.952,-0.153,-0.194,dumbbell-chest-fly,,12.5,10
-0.972,-0.188,-0.268,dumbbell-chest-fly,,12.5,10
-0.941,-0.24,-0.229,dumbbell-chest-fly,,12.5,10
-0.949,-0.262,-0.206,dumbbell-chest-fly,,12.5,10
-0.949,-0.23,-0.146,dumbbell-chest-fly,,12.5,10
-0.951,-0.222,-0.119,dumbbell-chest-fly,,12.5,10
-0.926,-0.254,-0.163,dumbbell-chest-fly,,12.5,10
-0.924,-0.258,-0.152,dumbbell-chest-fly,,12.5,10
-0.934,-0.29,-0.22,dumbbell-chest-fly,,12.5,10
-0.935,-0.299,-0.192,dumbbell-chest-fly,,12.5,10
-0.964,-0.312,-0.116,dumbbell-chest-fly,,12.5,10
-0.984,-0.292,-0.059,dumbbell-chest-fly,,12.5,10
-0.984,-0.2,-0.052,dumbbell-chest-fly,,12.5,10
-0.985,-0.246,-0.157,dumbbell-chest-fly,,12.5,10
-0.991,-0.235,-0.077,dumbbell-chest-fly,,12.5,10
-0.985,-0.257,-0.052,dumbbell-chest-fly,,12.5,10
-0.99,-0.269,-0.087,dumbbell-chest-fly,,12.5,10
-0.967,-0.232,-0.074,dumbbell-chest-fly,,12.5,10
-0.952,-0.233,-0.12,dumbbell-chest-fly,,12.5,10
-0.936,-0.264,-0.104,dumbbell-chest-fly,,12.5,10
-0.928,-0.224,-0.008,dumbbell-chest-fly,,12.5,10
-0.936,-0.232,-0.078,dumbbell-chest-fly,,12.5,10
-0.951,-0.247,-0.057,dumbbell-chest-fly,,12.5,10
-0.967,-0.203,-0.004,dumbbell-chest-fly,,12.5,10
-0.968,-0.229,-0.08,dumbbell-chest-fly,,12.5,10
-0.968,-0.225,-0.059,dumbbell-chest-fly,,12.5,10
-0.989,-0.196,0.0,dumbbell-chest-fly,,12.5,10
-0.999,-0.253,-0.122,dumbbell-chest-fly,,12.5,10
-1.0,-0.291,-0.124,dumbbell-chest-fly,,12.5,10
-0.98,-0.27,-0.061,dumbbell-chest-fly,,12.5,10
-0.989,-0.245,-0.035,dumbbell-chest-fly,,12.5,10
-0.961,-0.259,-0.069,dumbbell-chest-fly,,12.5,10
-0.946,-0.264,-0.062,dumbbell-chest-fly,,12.5,10
-0.95,-0.27,-0.085,dumbbell-chest-fly,,12.5,10
-0.958,-0.272,-0.062,dumbbell-chest-fly,,12.5,10
-0.966,-0.266,-0.065,dumbbell-chest-fly,,12.5,10
-0.963,-0.275,-0.088,dumbbell-chest-fly,,12.5,10
-0.965,-0.269,-0.075,dumbbell-chest-fly,,12.5,10
